,id,title,company,location,job_type,salary,url
331,10316072ed6d7037,Data Manager- Light & Health Research Center,Mount Sinai,"New York, NY 10029 
(Yorkville area)",,"$59,895 - $89,843 a year",https://www.indeed.com/rc/clk?jk=10316072ed6d7037&fccid=c007936ceb766fe5&vjs=3
332,ad2b3f80d6a70b4b,Pharmaceutical Data Review Scientist- 2nd shift,Eurofins USA BioPharma Services,"Lancaster, PA",Full-time,,https://www.indeed.com/rc/clk?jk=ad2b3f80d6a70b4b&fccid=da33f48dbeb2e889&vjs=3
333,47155b205aa40450,Statistical Genetic Analyst,,"Nashville, TN",Full-time,Estimated $57.6K - $72.9K a year,https://www.indeed.com/rc/clk?jk=47155b205aa40450&fccid=dd616958bd9ddc12&vjs=3
334,da5f994c071e5337,Sr Marketing Data Analyst,Goodwill Industries of Southeastern Wisconsin &...,"Hybrid remote in Milwaukee, WI 53225",Full-time,"From $63,800 a year",https://www.indeed.com/company/Goodwill-Industries-of-Southeastern-Wisconsin-&-Metropolitan-Chicago/jobs/Senior-Data-Analyst-da5f994c071e5337?fccid=e4b68ed917fb1ab9&vjs=3
335,f19d31b7ed048ba7,Advanced Data Engineer (KTD),Kroger General Office,"Blue Ash, OH 45242",Full-time,Estimated $112K - $142K a year,https://www.indeed.com/rc/clk?jk=f19d31b7ed048ba7&fccid=2df5609e546825d8&vjs=3
336,66b40ace8621f199,Data Reporting Specialist(SQL)/Data Analyst/Scientist W2 only,CO,Remote,Contract,$33 - $35 an hour,https://www.indeed.com/company/co/jobs/Reporting-Analyst-66b40ace8621f199?fccid=7c2d5b7088271f58&vjs=3
337,157325f3fef602b2,"Applied Scientist II, Books Tags",Amazon.com Services LLC,"Seattle, WA",Full-time,"From $136,000 a year",https://www.indeed.com/rc/clk?jk=157325f3fef602b2&fccid=fe2d21eef233e94a&vjs=3
338,ee4626b282892221,Senior Data Analyst,QinetiQ US,"Washington, DC",,Estimated $115K - $146K a year,https://www.indeed.com/rc/clk?jk=ee4626b282892221&fccid=dd616958bd9ddc12&vjs=3
339,e965a205f9568935,Senior Principal Data Scientist,Bay State,"Raleigh, NC",Full-time,Estimated $150K - $189K a year,https://www.indeed.com/rc/clk?jk=e965a205f9568935&fccid=19aa0bbdd75afe67&vjs=3
340,0c288db2821ec3f3,Sr. Data Analyst Revenue Manaegment- Remote,Stericycle,Remote in Wisconsin,,Estimated $67.5K - $85.5K a year,https://www.indeed.com/rc/clk?jk=0c288db2821ec3f3&fccid=bc5afa013c617a43&vjs=3
341,aaf1daa82a58256d,Data Science Manager,The Cigna Group,"Bloomfield, CT",Full-time,"$95,300 - $158,900 a year",https://www.indeed.com/rc/clk?jk=aaf1daa82a58256d&fccid=afbf8c270610a38a&vjs=3
